label,instance,family,seed,status,exit_code,wall_s,cpu_s,max_rss_mb,conflicts,decisions,propagations,restarts,rephased,budget_kind,budget_value,opts,instance_sha1,started_at,parallel_jobs
B-kissat-sc2026,5de866bc7ff4dfde3cd682b5aca75894.cnf.xz,stable-semantics,1,SAT,10,1.655,1.616,20.0,37284,200502,5514795,1653,6,time,180.0,,,2026-09-24T21:42:04+00:00,1
B-kissat-sc2026,5de866bc7ff4dfde3cd682b5aca75894.cnf.xz,stable-semantics,2,SAT,10,0.752,0.715,20.0,16393,182303,2844398,1531,5,time,180.0,,,2026-09-24T21:42:05+00:00,1
B-kissat-sc2026,8db998d5fd64f85a1847115208f73873.cnf.xz,stable-semantics,1,SAT,10,1.103,1.179,149.3,0,0,5442,0,0,time,180.0,,,2026-09-24T21:42:08+00:00,1
B-kissat-sc2026,8db998d5fd64f85a1847115208f73873.cnf.xz,stable-semantics,2,SAT,10,1.303,1.353,149.4,0,0,5442,0,0,time,180.0,,,2026-09-24T21:42:09+00:00,1
B-kissat-sc2026,bf8c8761003704e761ce36db6665f741.cnf.xz,stable-semantics,1,UNSAT,20,12.814,12.796,40.9,144941,405730,39673803,2251,11,time,180.0,,,2026-09-24T21:42:26+00:00,1
B-kissat-sc2026,bf8c8761003704e761ce36db6665f741.cnf.xz,stable-semantics,2,UNSAT,20,14.895,14.903,43.6,181274,481081,49030516,2597,12,time,180.0,,,2026-09-24T21:42:38+00:00,1
B-kissat-sc2026,91860f79f079fede859034c7d76a98a2.cnf.xz,station-repacking,1,SAT,10,51.855,51.739,48.8,1505882,10745393,254162188,37398,27,time,180.0,,,2026-09-24T21:43:30+00:00,1
B-kissat-sc2026,91860f79f079fede859034c7d76a98a2.cnf.xz,station-repacking,2,SAT,10,54.507,54.484,51.7,2195962,12424168,342552492,45959,31,time,180.0,,,2026-09-24T21:44:22+00:00,1
B-kissat-sc2026,0c9da400944b002f90fd385d4fdab385.cnf.xz,subsumptiontest,1,SAT,10,13.043,13.036,86.5,135660,1130493,1588438,244,10,time,180.0,,,2026-09-24T21:46:05+00:00,1
B-kissat-sc2026,0c9da400944b002f90fd385d4fdab385.cnf.xz,subsumptiontest,2,SAT,10,20.705,20.699,86.5,215006,1878842,2633904,723,12,time,180.0,,,2026-09-24T21:46:18+00:00,1
