hash,family,seed,result,time,conflicts,decisions,propagations,returncode,maquina
743ea2db196135f24feb98c487bb255d,hardware-verification,777,CORRUPT_XZ,0.000,,,,-4,pc2
7c161c9db65367fffd7bccf94b0550c0,hardware-verification,42,SAT,588.100,2542883.000,8500456.000,1328022655.000,10,pc2
7c161c9db65367fffd7bccf94b0550c0,hardware-verification,123,SAT,625.696,2733362.000,9261588.000,1410528330.000,10,pc2
7c161c9db65367fffd7bccf94b0550c0,hardware-verification,777,SAT,373.099,1708113.000,6095730.000,872356167.000,10,pc2
7c4a22218b720c559b2d9bc642e4e8d1,hardware-verification,42,UNSAT,50.817,478438.000,1773817.000,78696611.000,20,pc2
7c4a22218b720c559b2d9bc642e4e8d1,hardware-verification,123,UNSAT,43.459,395426.000,1485347.000,74683011.000,20,pc2
7c4a22218b720c559b2d9bc642e4e8d1,hardware-verification,777,UNSAT,40.742,385431.000,1521140.000,74976727.000,20,pc2
7ca07adf30ff0a7637d92339236b7644,hardware-verification,42,CORRUPT_XZ,0.000,,,,-4,pc2
7ca07adf30ff0a7637d92339236b7644,hardware-verification,123,CORRUPT_XZ,0.000,,,,-4,pc2
7ca07adf30ff0a7637d92339236b7644,hardware-verification,777,CORRUPT_XZ,0.000,,,,-4,pc2
7ca8e1d0545335d5d060f82f13a56481,hardware-verification,42,UNSAT,158.264,1157400.000,2063288.000,284837810.000,20,pc2
7ca8e1d0545335d5d060f82f13a56481,hardware-verification,123,UNSAT,155.992,1039368.000,1848068.000,291673361.000,20,pc2
7ca8e1d0545335d5d060f82f13a56481,hardware-verification,777,UNSAT,183.994,1170894.000,1987874.000,330843018.000,20,pc2
7ce742e1b79596a204fb3be1fe239808,hardware-verification,42,TIMEOUT,800.000,,,,-1,pc2
7ce742e1b79596a204fb3be1fe239808,hardware-verification,123,TIMEOUT,800.000,,,,-1,pc2
7ce742e1b79596a204fb3be1fe239808,hardware-verification,777,TIMEOUT,800.000,,,,-1,pc2
7d39db575c4b7d2f3c799286ecb9c8db,hardware-verification,42,UNSAT,2.533,4630.000,33734.000,6345296.000,20,pc2
7d39db575c4b7d2f3c799286ecb9c8db,hardware-verification,123,UNSAT,2.403,6012.000,36748.000,6533620.000,20,pc2
7d39db575c4b7d2f3c799286ecb9c8db,hardware-verification,777,UNSAT,2.455,5063.000,34128.000,6505668.000,20,pc2
7d89daff5013fc5acc0e0c86ba805224,hardware-verification,42,UNSAT,387.912,1614150.000,4571560.000,573242656.000,20,pc2
7d89daff5013fc5acc0e0c86ba805224,hardware-verification,123,UNSAT,346.037,1419111.000,4157493.000,515379915.000,20,pc2
7d89daff5013fc5acc0e0c86ba805224,hardware-verification,777,UNSAT,337.840,1552475.000,4449003.000,537626081.000,20,pc2
7de705a9c6bf38917fd41b4892c8d69e,hardware-verification,42,TIMEOUT,800.000,,,,-1,pc2
7de705a9c6bf38917fd41b4892c8d69e,hardware-verification,123,TIMEOUT,800.000,,,,-1,pc2
7de705a9c6bf38917fd41b4892c8d69e,hardware-verification,777,TIMEOUT,800.000,,,,-1,pc2
8012832d327f2989636e949e560cd7dc,hardware-verification,42,UNSAT,41.487,278859.000,394547.000,152184623.000,20,pc2
8012832d327f2989636e949e560cd7dc,hardware-verification,123,UNSAT,38.149,278651.000,380805.000,147285036.000,20,pc2
8012832d327f2989636e949e560cd7dc,hardware-verification,777,UNSAT,29.380,250487.000,337118.000,90507522.000,20,pc2
8175dacde2d6517a91c1912847a34006,hardware-verification,42,SAT,189.954,824186.000,2771448.000,354723560.000,10,pc2
8175dacde2d6517a91c1912847a34006,hardware-verification,123,SAT,114.727,522615.000,1914227.000,230716118.000,10,pc2
8175dacde2d6517a91c1912847a34006,hardware-verification,777,SAT,469.344,1672362.000,5271748.000,714852631.000,10,pc2
85bcea9916a558523a9b90394fe8c79d,hardware-verification,42,TIMEOUT,800.000,,,,-1,pc2
85bcea9916a558523a9b90394fe8c79d,hardware-verification,123,TIMEOUT,800.000,,,,-1,pc2
85bcea9916a558523a9b90394fe8c79d,hardware-verification,777,TIMEOUT,800.000,,,,-1,pc2
89155fcd27d2b2e9a953ef2dd1aa7995,hardware-verification,42,UNSAT,87.958,619791.000,2407462.000,74979432.000,20,pc2
89155fcd27d2b2e9a953ef2dd1aa7995,hardware-verification,123,UNSAT,65.822,518287.000,2160245.000,71444995.000,20,pc2
89155fcd27d2b2e9a953ef2dd1aa7995,hardware-verification,777,UNSAT,73.513,642497.000,2392459.000,80619717.000,20,pc2
8bf8a0204795cca07ff648a3fbdcd6b6,hardware-verification,42,UNSAT,0.398,0.000,0.000,78760.000,20,pc2
8bf8a0204795cca07ff648a3fbdcd6b6,hardware-verification,123,UNSAT,0.365,0.000,0.000,78760.000,20,pc2
8bf8a0204795cca07ff648a3fbdcd6b6,hardware-verification,777,UNSAT,0.444,0.000,0.000,78760.000,20,pc2
974c493d0611331a96d3395118d752d5,hardware-verification,42,UNSAT,4.128,17595.000,53565.000,12627180.000,20,pc2
974c493d0611331a96d3395118d752d5,hardware-verification,123,UNSAT,2.761,8790.000,33323.000,9609703.000,20,pc2
974c493d0611331a96d3395118d752d5,hardware-verification,777,UNSAT,4.189,22890.000,62269.000,14028181.000,20,pc2
9aa98b3e04145583bff4dea1932f1935,hardware-verification,42,UNSAT,7.341,120603.000,309634.000,22895629.000,20,pc2
9aa98b3e04145583bff4dea1932f1935,hardware-verification,123,UNSAT,5.895,79805.000,230136.000,15913510.000,20,pc2
9aa98b3e04145583bff4dea1932f1935,hardware-verification,777,UNSAT,9.668,172913.000,424825.000,31733764.000,20,pc2
9bd96394b3c077cccb5d71ea405e4733,hardware-verification,42,UNSAT,16.372,225118.000,310734.000,20747870.000,20,pc2
9bd96394b3c077cccb5d71ea405e4733,hardware-verification,123,UNSAT,27.794,384856.000,511723.000,30688147.000,20,pc2
9bd96394b3c077cccb5d71ea405e4733,hardware-verification,777,UNSAT,15.323,244005.000,350516.000,22442551.000,20,pc2
9fc26aba0bfe4f836ab7945a6db59c53,hardware-verification,42,TIMEOUT,800.000,,,,-1,pc2
9fc26aba0bfe4f836ab7945a6db59c53,hardware-verification,123,TIMEOUT,800.000,,,,-1,pc2
9fc26aba0bfe4f836ab7945a6db59c53,hardware-verification,777,TIMEOUT,800.000,,,,-1,pc2
a1084b11d2004093a0aa6ec19fa2a4e4,hardware-verification,42,UNSAT,1.932,16891.000,54867.000,5437560.000,20,pc2
a1084b11d2004093a0aa6ec19fa2a4e4,hardware-verification,123,UNSAT,1.994,13483.000,44662.000,4792630.000,20,pc2
a1084b11d2004093a0aa6ec19fa2a4e4,hardware-verification,777,UNSAT,2.567,19356.000,61565.000,5744711.000,20,pc2
a10983c44cb44730ade4261f1671a6db,hardware-verification,42,UNSAT,13.614,54939.000,92133.000,51471176.000,20,pc2
a10983c44cb44730ade4261f1671a6db,hardware-verification,123,UNSAT,15.824,61037.000,99093.000,49738571.000,20,pc2
a10983c44cb44730ade4261f1671a6db,hardware-verification,777,UNSAT,13.037,55678.000,92174.000,49069984.000,20,pc2
a3df62a4e3dedb2354760137416e8bcf,hardware-verification,42,TIMEOUT,800.000,,,,-1,pc2
a3df62a4e3dedb2354760137416e8bcf,hardware-verification,123,TIMEOUT,800.000,,,,-1,pc2
a3df62a4e3dedb2354760137416e8bcf,hardware-verification,777,TIMEOUT,800.000,,,,-1,pc2
a4bc0d5aeebbea89e98f122f9d3e8021,hardware-verification,42,UNSAT,0.124,1.000,0.000,62538.000,20,pc2
a4bc0d5aeebbea89e98f122f9d3e8021,hardware-verification,123,UNSAT,0.123,1.000,0.000,62538.000,20,pc2
a4bc0d5aeebbea89e98f122f9d3e8021,hardware-verification,777,UNSAT,0.121,1.000,0.000,62538.000,20,pc2
a7ae3234b0cf64bfc9c40063f7cb40fa,hardware-verification,42,UNSAT,21.435,270528.000,651368.000,51150427.000,20,pc2
a7ae3234b0cf64bfc9c40063f7cb40fa,hardware-verification,123,UNSAT,26.002,320853.000,704546.000,57040862.000,20,pc2
a7ae3234b0cf64bfc9c40063f7cb40fa,hardware-verification,777,UNSAT,22.495,275594.000,619523.000,51880686.000,20,pc2
ac047c52c86534813ec7aff3618b43e8,hardware-verification,42,CORRUPT_XZ,0.000,,,,-4,pc2
ac047c52c86534813ec7aff3618b43e8,hardware-verification,123,CORRUPT_XZ,0.000,,,,-4,pc2
ac047c52c86534813ec7aff3618b43e8,hardware-verification,777,CORRUPT_XZ,0.000,,,,-4,pc2
b1a707a833a2ef4ce72a93be3c6862af,hardware-verification,42,UNSAT,35.448,228504.000,598836.000,130716985.000,20,pc2
b1a707a833a2ef4ce72a93be3c6862af,hardware-verification,123,UNSAT,39.968,266161.000,712462.000,146292855.000,20,pc2
b1a707a833a2ef4ce72a93be3c6862af,hardware-verification,777,UNSAT,32.588,202628.000,525962.000,116056923.000,20,pc2
b95f86c28d0b47a378407235882ba6bf,hardware-verification,42,CORRUPT_XZ,0.000,,,,-4,pc2
b95f86c28d0b47a378407235882ba6bf,hardware-verification,123,CORRUPT_XZ,0.000,,,,-4,pc2
b95f86c28d0b47a378407235882ba6bf,hardware-verification,777,CORRUPT_XZ,0.000,,,,-4,pc2
b99fecdb9f768598d9e1db697736566b,hardware-verification,42,UNSAT,0.596,928.000,8265.000,1695927.000,20,pc2
b99fecdb9f768598d9e1db697736566b,hardware-verification,123,UNSAT,0.604,934.000,7932.000,1521102.000,20,pc2
b99fecdb9f768598d9e1db697736566b,hardware-verification,777,UNSAT,0.665,908.000,8977.000,1796013.000,20,pc2
bcc463117abdbc5904e042d039f2af5d,hardware-verification,42,SAT,18.115,61851.000,419304.000,36378327.000,10,pc2
bcc463117abdbc5904e042d039f2af5d,hardware-verification,123,SAT,18.409,66007.000,410272.000,38253419.000,10,pc2
bcc463117abdbc5904e042d039f2af5d,hardware-verification,777,SAT,49.322,255085.000,986204.000,102784364.000,10,pc2
bd0098f679a9eb2eca6fb5d071133529,hardware-verification,42,CORRUPT_XZ,0.000,,,,-4,pc2
bd0098f679a9eb2eca6fb5d071133529,hardware-verification,123,CORRUPT_XZ,0.000,,,,-4,pc2
bd0098f679a9eb2eca6fb5d071133529,hardware-verification,777,CORRUPT_XZ,0.000,,,,-4,pc2
bd399d9205839483f9a9e95838d38795,hardware-verification,42,CORRUPT_XZ,0.000,,,,-4,pc2
bd399d9205839483f9a9e95838d38795,hardware-verification,123,CORRUPT_XZ,0.000,,,,-4,pc2
bd399d9205839483f9a9e95838d38795,hardware-verification,777,CORRUPT_XZ,0.000,,,,-4,pc2
be97f31d4c992de493905ac6f08de72d,hardware-verification,42,UNSAT,27.074,60554.000,274100.000,74749203.000,20,pc2
be97f31d4c992de493905ac6f08de72d,hardware-verification,123,UNSAT,31.029,42962.000,285816.000,79682558.000,20,pc2
be97f31d4c992de493905ac6f08de72d,hardware-verification,777,UNSAT,23.418,19656.000,156467.000,65962567.000,20,pc2
c0fa5f3254e6b246e954f48038600d87,hardware-verification,42,CORRUPT_XZ,0.000,,,,-4,pc2
c0fa5f3254e6b246e954f48038600d87,hardware-verification,123,CORRUPT_XZ,0.000,,,,-4,pc2
c0fa5f3254e6b246e954f48038600d87,hardware-verification,777,CORRUPT_XZ,0.000,,,,-4,pc2
c19bb3d425ef822f8f2b9bb4f4ce6b5b,hardware-verification,42,CORRUPT_XZ,0.000,,,,-4,pc2
c19bb3d425ef822f8f2b9bb4f4ce6b5b,hardware-verification,123,CORRUPT_XZ,0.000,,,,-4,pc2
c19bb3d425ef822f8f2b9bb4f4ce6b5b,hardware-verification,777,CORRUPT_XZ,0.000,,,,-4,pc2
c7c3bc3fd3b513c41052983f1f4d784b,hardware-verification,42,UNSAT,2.732,6559.000,43632.000,9762408.000,20,pc2
c7c3bc3fd3b513c41052983f1f4d784b,hardware-verification,123,UNSAT,3.088,7089.000,48547.000,10948265.000,20,pc2
c7c3bc3fd3b513c41052983f1f4d784b,hardware-verification,777,UNSAT,2.780,5504.000,41292.000,8537641.000,20,pc2
cb37e5a44cadd7b1bd70b892a0931278,hardware-verification,42,CORRUPT_XZ,0.000,,,,-4,pc2
cb37e5a44cadd7b1bd70b892a0931278,hardware-verification,123,CORRUPT_XZ,0.000,,,,-4,pc2
cb37e5a44cadd7b1bd70b892a0931278,hardware-verification,777,CORRUPT_XZ,0.000,,,,-4,pc2
cd8b6bf799840735edb35bc95d30f614,hardware-verification,42,UNSAT,26.763,413621.000,1353452.000,146054395.000,20,pc2
cd8b6bf799840735edb35bc95d30f614,hardware-verification,123,UNSAT,54.023,847750.000,2803581.000,292692733.000,20,pc2
cd8b6bf799840735edb35bc95d30f614,hardware-verification,777,UNSAT,43.130,713672.000,2890330.000,225943955.000,20,pc2
ce492517202b4d870280cb2c6e38e03f,hardware-verification,42,UNSAT,162.745,1959767.000,2090417.000,141283423.000,20,pc2
ce492517202b4d870280cb2c6e38e03f,hardware-verification,123,UNSAT,137.520,1765266.000,1915520.000,139919700.000,20,pc2
ce492517202b4d870280cb2c6e38e03f,hardware-verification,777,UNSAT,125.905,1555798.000,1676717.000,119217058.000,20,pc2
cec96be7ec1ff12260f3e3f630f7b843,hardware-verification,42,UNSAT,184.243,1571206.000,2497073.000,283811792.000,20,pc2
cec96be7ec1ff12260f3e3f630f7b843,hardware-verification,123,UNSAT,185.659,1599840.000,2518151.000,282199087.000,20,pc2
cec96be7ec1ff12260f3e3f630f7b843,hardware-verification,777,UNSAT,166.765,1373005.000,2231133.000,248641166.000,20,pc2
cf7e3aa713a4733d0ebb53c79ac39d43,hardware-verification,42,UNSAT,88.573,1214221.000,9118488.000,284207739.000,20,pc2
cf7e3aa713a4733d0ebb53c79ac39d43,hardware-verification,123,UNSAT,84.335,1251639.000,10099806.000,274054926.000,20,pc2
cf7e3aa713a4733d0ebb53c79ac39d43,hardware-verification,777,UNSAT,61.105,804983.000,7280340.000,191782228.000,20,pc2
cfa562765bd1a658788f599fc9f6d84d,hardware-verification,42,UNSAT,54.012,483498.000,1251480.000,99329849.000,20,pc2
cfa562765bd1a658788f599fc9f6d84d,hardware-verification,123,UNSAT,49.308,433019.000,1188265.000,97906616.000,20,pc2
cfa562765bd1a658788f599fc9f6d84d,hardware-verification,777,UNSAT,46.380,397344.000,1088754.000,91361467.000,20,pc2
d0cfcfaff439029a7c143adede13a241,hardware-verification,42,SAT,38.731,27270.000,231417.000,60739986.000,10,pc2
d0cfcfaff439029a7c143adede13a241,hardware-verification,123,SAT,85.272,118433.000,940055.000,213872268.000,10,pc2
d0cfcfaff439029a7c143adede13a241,hardware-verification,777,SAT,47.978,42669.000,460577.000,99897303.000,10,pc2
d1f4348ad66cae01386777daae51c024,hardware-verification,42,TIMEOUT,800.000,,,,-1,pc2
d1f4348ad66cae01386777daae51c024,hardware-verification,123,TIMEOUT,800.000,,,,-1,pc2
d1f4348ad66cae01386777daae51c024,hardware-verification,777,TIMEOUT,800.000,,,,-1,pc2
d2b400b2836f4062accaafe6aa9d6668,hardware-verification,42,UNSAT,0.382,0.000,0.000,97179.000,20,pc2
d2b400b2836f4062accaafe6aa9d6668,hardware-verification,123,UNSAT,0.373,0.000,0.000,97179.000,20,pc2
d2b400b2836f4062accaafe6aa9d6668,hardware-verification,777,UNSAT,0.371,0.000,0.000,97179.000,20,pc2
d822f6dc162fd34a89090a00d99314a6,hardware-verification,42,UNSAT,1.409,1399.000,19194.000,5897292.000,20,pc2
d822f6dc162fd34a89090a00d99314a6,hardware-verification,123,UNSAT,1.303,1366.000,15537.000,4871042.000,20,pc2
d822f6dc162fd34a89090a00d99314a6,hardware-verification,777,UNSAT,1.240,1403.000,13578.000,4249988.000,20,pc2
d83b487390a7d0015b69978c7d855b2d,hardware-verification,42,CORRUPT_XZ,0.000,,,,-4,pc2
d83b487390a7d0015b69978c7d855b2d,hardware-verification,123,CORRUPT_XZ,0.000,,,,-4,pc2
d83b487390a7d0015b69978c7d855b2d,hardware-verification,777,CORRUPT_XZ,0.000,,,,-4,pc2
da04938ba1f77f11748308f114fff467,hardware-verification,42,UNSAT,1.930,7880.000,56053.000,8807510.000,20,pc2
da04938ba1f77f11748308f114fff467,hardware-verification,123,UNSAT,1.935,8590.000,44900.000,8278903.000,20,pc2
da04938ba1f77f11748308f114fff467,hardware-verification,777,UNSAT,3.252,15038.000,74687.000,10873985.000,20,pc2
db480ef956c6e29f7aa1b4ba155cfa75,hardware-verification,42,TIMEOUT,800.000,,,,-1,pc2
db480ef956c6e29f7aa1b4ba155cfa75,hardware-verification,123,TIMEOUT,800.000,,,,-1,pc2
db480ef956c6e29f7aa1b4ba155cfa75,hardware-verification,777,TIMEOUT,800.000,,,,-1,pc2
dcfdf31943b65080a2e4b8ec46a89c7d,hardware-verification,42,TIMEOUT,800.000,,,,-1,pc2
dcfdf31943b65080a2e4b8ec46a89c7d,hardware-verification,123,TIMEOUT,800.000,,,,-1,pc2
dcfdf31943b65080a2e4b8ec46a89c7d,hardware-verification,777,TIMEOUT,800.000,,,,-1,pc2
dd603e68bcb21400d09683e07f5ca1df,hardware-verification,42,UNSAT,20.129,289003.000,975786.000,42197787.000,20,pc2
dd603e68bcb21400d09683e07f5ca1df,hardware-verification,123,UNSAT,16.214,241251.000,888473.000,35381855.000,20,pc2
dd603e68bcb21400d09683e07f5ca1df,hardware-verification,777,UNSAT,18.292,271996.000,901736.000,32729237.000,20,pc2
def5caa0f44ba59ae8b62ffb82d42608,hardware-verification,42,TIMEOUT,800.000,,,,-1,pc2
def5caa0f44ba59ae8b62ffb82d42608,hardware-verification,123,TIMEOUT,800.000,,,,-1,pc2
def5caa0f44ba59ae8b62ffb82d42608,hardware-verification,777,TIMEOUT,800.000,,,,-1,pc2
e2ffb03d95f450787b8affdea8f1b927,hardware-verification,42,UNSAT,246.256,1950108.000,7677874.000,300786968.000,20,pc2
e2ffb03d95f450787b8affdea8f1b927,hardware-verification,123,UNSAT,277.637,2288732.000,8993397.000,355436200.000,20,pc2
e2ffb03d95f450787b8affdea8f1b927,hardware-verification,777,UNSAT,235.126,2096690.000,8282701.000,299870401.000,20,pc2
e75706c2ac3b1e32d2e50383bcc2c0a8,hardware-verification,42,UNSAT,264.839,2172863.000,8438860.000,328899299.000,20,pc2
e75706c2ac3b1e32d2e50383bcc2c0a8,hardware-verification,123,UNSAT,387.118,3003733.000,10538471.000,422711300.000,20,pc2
e75706c2ac3b1e32d2e50383bcc2c0a8,hardware-verification,777,UNSAT,314.811,2494276.000,9233427.000,398287739.000,20,pc2
e8fee4776a0c163458f01ad02a83280f,hardware-verification,42,SAT,220.265,319824.000,1837290.000,533994053.000,10,pc2
e8fee4776a0c163458f01ad02a83280f,hardware-verification,123,SAT,146.093,150958.000,872528.000,311684610.000,10,pc2
e8fee4776a0c163458f01ad02a83280f,hardware-verification,777,SAT,249.169,382254.000,2383045.000,761077752.000,10,pc2
eca4d284c68f149d8125c6ea257ffe04,hardware-verification,42,TIMEOUT,800.000,,,,-1,pc2
eca4d284c68f149d8125c6ea257ffe04,hardware-verification,123,TIMEOUT,800.000,,,,-1,pc2
eca4d284c68f149d8125c6ea257ffe04,hardware-verification,777,UNSAT,688.979,7125605.000,26894885.000,4486194416.000,20,pc2
ed2e7f1ce7d994c2daa0662b9cb5b410,hardware-verification,42,CORRUPT_XZ,0.000,,,,-4,pc2
ed2e7f1ce7d994c2daa0662b9cb5b410,hardware-verification,123,CORRUPT_XZ,0.000,,,,-4,pc2
ed2e7f1ce7d994c2daa0662b9cb5b410,hardware-verification,777,CORRUPT_XZ,0.000,,,,-4,pc2
ef129c2bd48dd27e5d20e5d10bcc42d9,hardware-verification,42,UNSAT,0.301,5902.000,14425.000,983227.000,20,pc2
ef129c2bd48dd27e5d20e5d10bcc42d9,hardware-verification,123,UNSAT,0.269,5213.000,13448.000,851813.000,20,pc2
ef129c2bd48dd27e5d20e5d10bcc42d9,hardware-verification,777,UNSAT,0.251,3846.000,9826.000,689815.000,20,pc2
f57d3c68ff7c001002fc7ae56daea07b,hardware-verification,42,UNSAT,72.449,851355.000,3207505.000,109682450.000,20,pc2
f57d3c68ff7c001002fc7ae56daea07b,hardware-verification,123,UNSAT,59.764,714097.000,2727310.000,87404039.000,20,pc2
f57d3c68ff7c001002fc7ae56daea07b,hardware-verification,777,UNSAT,70.177,837435.000,3276548.000,103250695.000,20,pc2
fc0a678a1c4ee14ac8cd48cf66915da6,hardware-verification,42,UNSAT,6.494,93411.000,241746.000,20094658.000,20,pc2
fc0a678a1c4ee14ac8cd48cf66915da6,hardware-verification,123,UNSAT,5.143,70105.000,199769.000,16985379.000,20,pc2
fc0a678a1c4ee14ac8cd48cf66915da6,hardware-verification,777,UNSAT,6.566,91789.000,249521.000,19411895.000,20,pc2
fe946647b3fb7270befe8ab7544c094d,hardware-verification,42,CORRUPT_XZ,0.000,,,,-4,pc2
fe946647b3fb7270befe8ab7544c094d,hardware-verification,123,CORRUPT_XZ,0.000,,,,-4,pc2
fe946647b3fb7270befe8ab7544c094d,hardware-verification,777,CORRUPT_XZ,0.000,,,,-4,pc2
00d239e486137a4f7264adb4fb57d5ae,miter,42,UNSAT,153.371,3127515.000,3550896.000,72490578.000,20,pc2
00d239e486137a4f7264adb4fb57d5ae,miter,123,UNSAT,136.494,2832113.000,3205237.000,66876006.000,20,pc2
00d239e486137a4f7264adb4fb57d5ae,miter,777,UNSAT,115.159,2490936.000,2829966.000,59130015.000,20,pc2
017ba03ed108f492c9293c7c95e5cae9,miter,42,TIMEOUT,800.000,,,,-1,pc2
017ba03ed108f492c9293c7c95e5cae9,miter,123,TIMEOUT,800.000,,,,-1,pc2
017ba03ed108f492c9293c7c95e5cae9,miter,777,TIMEOUT,800.000,,,,-1,pc2
03a1a18521814692f56a8ecbea0031d4,miter,42,UNSAT,151.352,3274548.000,5062266.000,228139039.000,20,pc2
03a1a18521814692f56a8ecbea0031d4,miter,123,UNSAT,152.178,3287573.000,5041536.000,221547273.000,20,pc2
03a1a18521814692f56a8ecbea0031d4,miter,777,UNSAT,159.184,3273954.000,5057266.000,221710234.000,20,pc2
06e91448c6aacd9086890ea46b4659b0,miter,42,UNSAT,347.987,2518678.000,2745061.000,585788488.000,20,pc2
06e91448c6aacd9086890ea46b4659b0,miter,123,UNSAT,350.566,2541651.000,2764127.000,597698645.000,20,pc2
06e91448c6aacd9086890ea46b4659b0,miter,777,UNSAT,368.029,2686807.000,2919190.000,627801634.000,20,pc2
0811f761eee5e4ef28196fd98884a67b,miter,42,TIMEOUT,800.000,,,,-1,pc2
0811f761eee5e4ef28196fd98884a67b,miter,123,TIMEOUT,800.000,,,,-1,pc2
0811f761eee5e4ef28196fd98884a67b,miter,777,TIMEOUT,800.000,,,,-1,pc2
09df54b3d75b42dbd0020c6b60a68fc6,miter,42,UNSAT,10.614,127917.000,412717.000,26484333.000,20,pc2
09df54b3d75b42dbd0020c6b60a68fc6,miter,123,UNSAT,15.498,181873.000,521274.000,36257793.000,20,pc2
09df54b3d75b42dbd0020c6b60a68fc6,miter,777,UNSAT,14.456,145580.000,474595.000,37335155.000,20,pc2
0a02751cacf5e1cdfcc842a7f220199f,miter,42,UNSAT,0.270,0.000,0.000,153490.000,20,pc2
0a02751cacf5e1cdfcc842a7f220199f,miter,123,UNSAT,0.276,0.000,0.000,153490.000,20,pc2
0a02751cacf5e1cdfcc842a7f220199f,miter,777,UNSAT,0.278,0.000,0.000,153490.000,20,pc2
0ae0c5a4fb9001d63669a0aa5b592167,miter,42,TIMEOUT,800.000,,,,-1,pc2
0ae0c5a4fb9001d63669a0aa5b592167,miter,123,TIMEOUT,800.000,,,,-1,pc2
0ae0c5a4fb9001d63669a0aa5b592167,miter,777,TIMEOUT,800.000,,,,-1,pc2
0c920a26142a23c7313871f0508bfa8b,miter,42,UNSAT,168.094,866.000,3125.000,1299722.000,20,pc2
0c920a26142a23c7313871f0508bfa8b,miter,123,UNSAT,166.485,865.000,2696.000,1317064.000,20,pc2
0c920a26142a23c7313871f0508bfa8b,miter,777,UNSAT,168.661,867.000,2540.000,1296101.000,20,pc2
0d33d876dda3913196d9778357982038,miter,42,UNSAT,2.335,0.000,0.000,1309379.000,20,pc2
0d33d876dda3913196d9778357982038,miter,123,UNSAT,2.252,0.000,0.000,1309379.000,20,pc2
0d33d876dda3913196d9778357982038,miter,777,UNSAT,2.317,0.000,0.000,1309379.000,20,pc2
1001a2a87617b59d50cc24f324533090,miter,42,UNSAT,0.027,298.000,663.000,10482.000,20,pc2
1001a2a87617b59d50cc24f324533090,miter,123,UNSAT,0.026,298.000,663.000,10482.000,20,pc2
1001a2a87617b59d50cc24f324533090,miter,777,UNSAT,0.027,298.000,663.000,10482.000,20,pc2
10aca82b7b9798a9a088f4df2c324d1d,miter,42,UNSAT,631.890,12768760.000,15033285.000,291824326.000,20,pc2
10aca82b7b9798a9a088f4df2c324d1d,miter,123,TIMEOUT,800.000,,,,-1,pc2
10aca82b7b9798a9a088f4df2c324d1d,miter,777,UNSAT,408.899,8200885.000,10171311.000,182773494.000,20,pc2
12dcc1a612a248fddbc8e6d2ed2bf72d,miter,42,TIMEOUT,800.000,,,,-1,pc2
12dcc1a612a248fddbc8e6d2ed2bf72d,miter,123,TIMEOUT,800.000,,,,-1,pc2
12dcc1a612a248fddbc8e6d2ed2bf72d,miter,777,TIMEOUT,800.000,,,,-1,pc2
137850d8a2886b3cdd1684b23384c9ad,miter,42,UNSAT,16.416,130190.000,1465989.000,57194674.000,20,pc2
137850d8a2886b3cdd1684b23384c9ad,miter,123,UNSAT,15.260,121542.000,1371959.000,58980641.000,20,pc2
137850d8a2886b3cdd1684b23384c9ad,miter,777,UNSAT,15.954,114403.000,1233681.000,57131113.000,20,pc2
13c6c5d376f59a6a2ad2a3bddd308011,miter,42,UNSAT,0.044,0.000,0.000,14182.000,20,pc2
13c6c5d376f59a6a2ad2a3bddd308011,miter,123,UNSAT,0.040,0.000,0.000,14182.000,20,pc2
13c6c5d376f59a6a2ad2a3bddd308011,miter,777,UNSAT,0.033,0.000,0.000,14182.000,20,pc2
